"route_id","path","page_file","primary_navigation_link","role","link_visible","direct_page_gate","data_read","actions"
"RT-RCA-001","/quality/rca","src/pages/quality/rca/index.astro","Quality / RCA","Admin","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-RCA-001","/quality/rca","src/pages/quality/rca/index.astro","Quality / RCA","yazeed","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-RCA-002","/quality/rca/[rcaId]","src/pages/quality/rca/[rcaId].astro","No primary-nav item; contextual links/direct route","Employee","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-RCA-002","/quality/rca/[rcaId]","src/pages/quality/rca/[rcaId].astro","No primary-nav item; contextual links/direct route","Supervisor","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-RCA-002","/quality/rca/[rcaId]","src/pages/quality/rca/[rcaId].astro","No primary-nav item; contextual links/direct route","Manager","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-RCA-002","/quality/rca/[rcaId]","src/pages/quality/rca/[rcaId].astro","No primary-nav item; contextual links/direct route","Admin","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-RCA-002","/quality/rca/[rcaId]","src/pages/quality/rca/[rcaId].astro","No primary-nav item; contextual links/direct route","yazeed","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-CAPA-001","/quality/capa","src/pages/quality/capa/index.astro","Quality / CAPA","Employee","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-CAPA-001","/quality/capa","src/pages/quality/capa/index.astro","Quality / CAPA","Supervisor","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-CAPA-001","/quality/capa","src/pages/quality/capa/index.astro","Quality / CAPA","Manager","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-CAPA-001","/quality/capa","src/pages/quality/capa/index.astro","Quality / CAPA","Admin","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-CAPA-001","/quality/capa","src/pages/quality/capa/index.astro","Quality / CAPA","yazeed","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-CAPA-002","/quality/capa/new","src/pages/quality/capa/new.astro","No primary-nav item; contextual links/direct route","Employee","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-CAPA-002","/quality/capa/new","src/pages/quality/capa/new.astro","No primary-nav item; contextual links/direct route","Supervisor","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-CAPA-002","/quality/capa/new","src/pages/quality/capa/new.astro","No primary-nav item; contextual links/direct route","Manager","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-CAPA-002","/quality/capa/new","src/pages/quality/capa/new.astro","No primary-nav item; contextual links/direct route","Admin","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-CAPA-002","/quality/capa/new","src/pages/quality/capa/new.astro","No primary-nav item; contextual links/direct route","yazeed","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
